"","X.1","longitude","latitude","formatted","X","origintime","magnitude","depth","magnitudetype","Region"
"542",542,172.820816,-43.47953415,"Canterbury, New Zealand",58963,"2018-01-16T02:36:23.134Z",3.835063059,4.691051483,"M","Canterbury"
"543",543,172.8217316,-42.65761566,"Hurunui District, New Zealand",35398,"2016-11-16T16:02:33.090Z",3.693032742,5.235192299,"M","Canterbury"
"544",544,172.8248444,-41.77109909,"Big Bush, Saint Arnaud 7072, New Zealand",162215,"2021-01-10T08:04:25.939Z",3.892584081,6.733148575,"M","Upper South"
"545",545,172.8248444,-41.77109909,"Big Bush, Saint Arnaud 7072, New Zealand",141176,"2021-01-10T08:04:25.939Z",3.892584081,6.733148575,"M","Upper South"
"546",546,172.8252716,-43.43262863,"Canterbury, New Zealand",95135,"2019-05-01T08:13:34.292Z",3.592693642,8.079860687,"M","Canterbury"
"547",547,172.8258057,-42.64306641,"Hurunui District, New Zealand",37814,"2016-11-13T12:31:47.268Z",4.033911781,8.546375275,"M","Canterbury"
"548",548,172.8265076,-43.46548843,"Canterbury, New Zealand",46128,"2018-09-12T00:15:04.392Z",3.759804383,10.96293354,"M","Canterbury"
"549",549,172.8269653,-42.83334351,"Duff Road, New Zealand",56859,"2018-02-20T07:02:42.524Z",3.599226264,12.2905798,"M","Canterbury"
"550",550,172.8288269,-42.64791489,"Hurunui District, New Zealand",37727,"2016-11-13T14:30:50.596Z",3.590048812,11.23064423,"M","Canterbury"
"551",551,172.830307,-42.57452011,"314 Medway Road, Hanmer Springs, Hanmer Springs 7334, New Zealand",37891,"2016-11-13T11:08:48.146Z",4.99793396,3.591153383,"M","Canterbury"
"552",552,172.8312988,-43.53678513,"Canterbury, New Zealand",10240,"2016-02-19T07:22:53.717Z",3.769196265,11.13397312,"M","Canterbury"
"553",553,172.8352051,-42.15141296,"Island Gully, Saint James Range, Hurunui District, New Zealand",81222,"2017-03-11T05:58:04.667Z",4.883197837,29.12077141,"M","Canterbury"
"554",554,172.8392487,-42.69304276,"Hurunui District, New Zealand",63161,"2017-11-10T11:45:32.747Z",4.224014474,5,"M","Canterbury"
"555",555,172.8406525,-42.62972641,"Hurunui District, New Zealand",37705,"2016-11-13T15:04:06.146Z",4.101720425,5.182118893,"M","Canterbury"
"556",556,172.8440399,-42.64206314,"Hurunui District, New Zealand",32822,"2016-11-21T14:26:59.710Z",3.512717464,7.717637062,"M","Canterbury"
"557",557,172.8458405,-41.31033325,"Tasman, New Zealand",4003,"2016-06-05T21:52:46.537Z",3.560707766,135.2788239,"M","Upper South"
"558",558,172.8490295,-42.65951538,"Hurunui District, New Zealand",37537,"2016-11-13T19:42:12.471Z",3.660724471,13.5645237,"M","Canterbury"
"559",559,172.8504486,-42.67755508,"545 Leslie Hills Road, Leslie Hills, New Zealand",36450,"2016-11-15T04:16:54.027Z",3.846042076,8.571809769,"M","Canterbury"
"560",560,172.858551,-42.68618774,"Hurunui District, New Zealand",35604,"2016-11-16T08:27:11.429Z",3.569716965,5,"M","Canterbury"
"561",561,172.8610535,-42.63072205,"Hurunui District, New Zealand",66768,"2017-09-08T00:51:46.124Z",4.483793545,5,"M","Canterbury"
"562",562,172.8626404,-42.80030441,"321 Pahau Reserve Road, Balmoral, New Zealand",35461,"2016-11-16T13:42:19.398Z",3.519841612,5,"M","Canterbury"
"563",563,172.8631134,-42.69952011,"89 Caithness Road, Rotherham, New Zealand",27417,"2016-12-09T21:29:31.640Z",3.978787903,7.99631691,"M","Canterbury"
"564",564,172.8641052,-42.65836716,"Hurunui District, New Zealand",33731,"2016-11-19T15:39:16.233Z",3.739548095,5,"M","Canterbury"
"565",565,172.8644409,-43.44456863,"Canterbury, New Zealand",151443,"2021-05-31T09:47:24.185Z",4.155208201,8.718459129,"MLv","Canterbury"
"566",566,172.8644409,-43.44456863,"Canterbury, New Zealand",130404,"2021-05-31T09:47:24.185Z",4.155208201,8.718459129,"MLv","Canterbury"
"567",567,172.8666992,-41.84929276,"Tasman, New Zealand",112548,"2020-05-27T14:43:21.778Z",4.460890274,81.96598816,"M","Upper South"
"568",568,172.8690033,-42.6702919,"762 Leslie Hills Road, Leslie Hills, New Zealand",37818,"2016-11-13T12:25:55.365Z",5.258754998,10.12402534,"M","Canterbury"
"569",569,172.8708496,-42.5918808,"Hurunui District, New Zealand",37825,"2016-11-13T12:19:29.839Z",4.352516879,38.69797516,"M","Canterbury"
"570",570,172.8747406,-40.94317627,"Harwoods Hole Track (DoC), Abel Tasman National Park, New Zealand",163117,"2020-12-25T22:05:38.941Z",4.627072112,174.714859,"MLv","Upper South"
"571",571,172.8747406,-40.94317627,"Harwoods Hole Track (DoC), Abel Tasman National Park, New Zealand",142078,"2020-12-25T22:05:38.941Z",4.627072112,174.714859,"MLv","Upper South"
"572",572,172.875,-42.65551376,"859 Leslie Hills Road, Leslie Hills, New Zealand",36814,"2016-11-14T17:08:01.900Z",3.808884846,6.242170334,"M","Canterbury"
"573",573,172.8751831,-42.62676239,"Hurunui District, New Zealand",37822,"2016-11-13T12:22:20.379Z",4.6252295,11.88705063,"M","Canterbury"
"574",574,172.8755646,-42.66660309,"762 Leslie Hills Road, Leslie Hills, New Zealand",103404,"2018-12-13T11:11:51.519Z",3.547747242,12.72089195,"M","Canterbury"
"575",575,172.8773499,-42.42871475,"Hurunui District, New Zealand",36267,"2016-11-15T10:28:04.310Z",3.551795736,37.02371979,"M","Canterbury"
"576",576,172.8827667,-42.64670944,"953 Leslie Hills Road, Leslie Hills, New Zealand",34900,"2016-11-17T13:28:15.602Z",3.684048915,5,"M","Canterbury"
"577",577,172.8830872,-42.64633179,"953 Leslie Hills Road, Leslie Hills, New Zealand",25831,"2016-12-20T05:08:26.883Z",4.045934736,9.273159981,"M","Canterbury"
"578",578,172.8840027,-42.67512131,"Hurunui District, New Zealand",37076,"2016-11-14T08:59:02.836Z",3.947304698,35.32368469,"M","Canterbury"
"579",579,172.8868103,-42.64937592,"953 Leslie Hills Road, Leslie Hills, New Zealand",37810,"2016-11-13T12:35:32.964Z",3.872181924,11.65655899,"M","Canterbury"
"580",580,172.8906403,-42.65402222,"953 Leslie Hills Road, Leslie Hills, New Zealand",37266,"2016-11-14T03:03:12.233Z",3.672618972,11.43695641,"M","Canterbury"
"581",581,172.8906555,-42.52505112,"Montgomery Road, Hanmer Springs, New Zealand",37355,"2016-11-14T00:43:37.031Z",3.846656099,12.91205215,"M","Canterbury"
"582",582,172.8917542,-42.67889404,"Hurunui District, New Zealand",77413,"2017-04-13T13:19:40.459Z",3.738007087,14.00655651,"M","Canterbury"
"583",583,172.8959656,-42.63352203,"Hurunui District, New Zealand",36174,"2016-11-15T12:56:47.402Z",4.402111164,5.190867901,"M","Canterbury"
"584",584,172.898407,-42.66397095,"Hurunui District, New Zealand",36980,"2016-11-14T11:52:27.562Z",3.895330361,10.47290134,"M","Canterbury"
"585",585,172.8989563,-42.94668579,"Hurunui District, New Zealand",32427,"2016-11-22T09:46:04.271Z",4.23459213,6.385684013,"M","Canterbury"
"586",586,172.9052734,-42.92702103,"116 Woods Road, Scargill, New Zealand",32199,"2016-11-22T21:08:32.472Z",3.816641474,5,"M","Canterbury"
"587",587,172.9056091,-42.10984421,"4061, Saint James Range, Hurunui District, New Zealand",37494,"2016-11-13T20:51:22.332Z",5.056750565,62.70677948,"M","Canterbury"
"588",588,172.9144745,-42.62500381,"200 Morses Road, Emu Plain, New Zealand",37811,"2016-11-13T12:34:18.628Z",4.129002677,13.33457756,"M","Canterbury"
"589",589,172.9154205,-42.93259048,"625 Scargill Valley Road, Scargill, New Zealand",32532,"2016-11-22T05:31:57.643Z",4.517094109,6.299612999,"M","Canterbury"
"590",590,172.9173279,-42.8031311,"Hurunui District, New Zealand",85320,"2017-02-02T07:37:44.085Z",3.545764719,10.52284908,"M","Canterbury"
"591",591,172.9178619,-42.62359238,"200 Morses Road, Emu Plain, New Zealand",37731,"2016-11-13T14:23:10.138Z",4.043163746,11.7521019,"M","Canterbury"
"592",592,172.9194794,-42.93169785,"65 Pannetts Road, Scargill, New Zealand",32521,"2016-11-22T05:59:55.920Z",4.64871674,9.231980324,"M","Canterbury"
"593",593,172.9218936,-42.41938731,"Hurunui District, New Zealand",38913,"2016-10-28T16:19:13.065Z",3.592371283,30.78125,"M","Canterbury"
"594",594,172.9220276,-42.94849014,"Hurunui District, New Zealand",30656,"2016-11-27T07:20:15.487Z",3.599340688,7.003866673,"M","Canterbury"
"595",595,172.9234772,-42.69520569,"130 Hendersons Road, Rotherham 7379, New Zealand",37595,"2016-11-13T18:10:27.236Z",4.713093107,7.380789757,"M","Canterbury"
"596",596,172.9273224,-42.75519943,"445 Isolated Hill Road, Culverden 7391, New Zealand",60160,"2017-12-28T19:24:38.052Z",3.627313878,14.35711861,"M","Canterbury"
"597",597,172.927475,-42.89016724,"Hurunui District, New Zealand",36739,"2016-11-14T19:33:39.004Z",3.630435944,6.165671825,"M","Canterbury"
"598",598,172.9293823,-42.69640732,"98 Hendersons Road, Rotherham 7379, New Zealand",37589,"2016-11-13T18:20:54.396Z",3.572914159,10.00942421,"M","Canterbury"
"599",599,172.9309235,-42.93492889,"549 Scargill Valley Road, Scargill, New Zealand",32507,"2016-11-22T06:38:59.686Z",3.761676162,5.985906124,"M","Canterbury"
"600",600,172.9310913,-42.4070015,"Hurunui District, New Zealand",49839,"2018-07-01T19:11:15.318Z",3.607807422,11.31855297,"M","Canterbury"
"601",601,172.9328461,-42.93271255,"501 Scargill Valley Road, Scargill, New Zealand",32540,"2016-11-22T05:21:07.151Z",3.617418267,5.467224598,"M","Canterbury"
"602",602,172.93367,-42.33420563,"Marlborough, New Zealand",67561,"2017-08-24T14:48:50.718Z",4.478661414,22.54648781,"M","Upper South"
"603",603,172.9358521,-42.00031281,"Marlborough, New Zealand",61713,"2017-12-02T14:35:23.359Z",3.566292484,67.63456726,"M","Upper South"
"604",604,172.936264,-42.93306351,"501 Scargill Valley Road, Scargill, New Zealand",32529,"2016-11-22T05:44:09.231Z",4.559829723,7.285915375,"M","Canterbury"
"605",605,172.936676,-41.27619934,"791 Neudorf Road, Dovedale, Dovedale 7175, New Zealand",123309,"2019-11-11T08:49:32.301Z",4.230746137,98.38891602,"M","Upper South"
"606",606,172.9370073,-42.66020151,"Rotherham 7379, New Zealand",83880,"2017-02-17T12:36:15.007Z",3.893159732,25.15625,"M","Canterbury"
"607",607,172.9374542,-42.95433426,"Hurunui District, New Zealand",30464,"2016-11-27T22:36:18.006Z",3.674291083,7.009507656,"M","Canterbury"
"608",608,172.9390564,-42.92604446,"77 Lambies Road, Scargill, New Zealand",32528,"2016-11-22T05:45:52.157Z",3.911242118,6.575522423,"M","Canterbury"
"609",609,172.9408112,-42.93320465,"443 Scargill Valley Road, Scargill, New Zealand",29010,"2016-12-03T07:30:24.663Z",3.518295272,5.473434925,"M","Canterbury"
"610",610,172.9423981,-42.37130356,"Marlborough, New Zealand",37723,"2016-11-13T14:33:16.231Z",4.333875762,5,"M","Upper South"
"611",611,172.9502411,-42.94380569,"294 Scargill Valley Road, Greta Valley, New Zealand",30654,"2016-11-27T07:25:29.180Z",3.860874503,6.019042969,"M","Canterbury"
"612",612,172.9503479,-42.62915802,"1530 Leslie Hills Road, Emu Plain, New Zealand",37890,"2016-11-13T11:09:07.614Z",5.302367235,9.789445877,"M","Canterbury"
"613",613,172.9503937,-42.93756104,"382 Scargill Valley Road, Scargill, Greta Valley 7483, New Zealand",32396,"2016-11-22T11:15:38.972Z",3.620148995,6.132225037,"M","Canterbury"
"614",614,172.9505615,-42.94839859,"235 Scargill Valley Road, Greta Valley, New Zealand",32520,"2016-11-22T06:04:21.795Z",3.664622948,8.351392746,"M","Canterbury"
"615",615,172.954483,-42.93857574,"382 Scargill Valley Road, Scargill, Greta Valley, New Zealand",32534,"2016-11-22T05:28:27.943Z",3.621305145,6.227971554,"M","Canterbury"
"616",616,172.9548798,-42.60528183,"162 Mt Paul Road, Emu Plain, New Zealand",37885,"2016-11-13T11:16:07.143Z",4.972231376,16.25598907,"M","Canterbury"
"617",617,172.9556122,-42.93753052,"382 Scargill Valley Road, Greta Valley, New Zealand",30653,"2016-11-27T07:27:49.632Z",3.679080671,5.67479229,"M","Canterbury"
"618",618,172.9559174,-42.92818832,"117 Overtons Road, Scargill, New Zealand",32484,"2016-11-22T07:25:00.086Z",4.297382708,4.976022243,"M","Canterbury"
"619",619,172.9564819,-42.91897202,"58 Parnham Road, Scargill, New Zealand",32485,"2016-11-22T07:24:06.916Z",3.939639923,5.23636961,"M","Canterbury"
"620",620,172.9572906,-42.61431885,"164 Mt Paul Road, Emu Plain, New Zealand",113193,"2020-05-20T12:56:57.343Z",3.579631546,10.49053574,"M","Canterbury"
"621",621,172.9574585,-42.93263626,"59 Overtons Road, Scargill, New Zealand",32542,"2016-11-22T05:13:34.822Z",5.806281681,7.242141724,"M","Canterbury"
"622",622,172.9599457,-42.70420456,"78 Mt Palm Road, Rotherham, New Zealand",36143,"2016-11-15T13:57:06.127Z",3.880863766,7.259589672,"M","Canterbury"
"623",623,172.9608612,-42.93764496,"59 Overtons Road, Scargill, New Zealand",32543,"2016-11-22T05:12:11.390Z",4.756053392,7.688224316,"M","Canterbury"
"624",624,172.9631653,-42.85126495,"Hurunui District, New Zealand",62095,"2017-11-27T04:22:34.254Z",3.574589306,5,"M","Canterbury"
"625",625,172.96521,-42.94399643,"Greta Valley Walkway, Greta Valley, Hurunui District, New Zealand",32426,"2016-11-22T09:49:38.559Z",4.994489157,7.8826437,"M","Canterbury"
"626",626,172.9658051,-42.2379837,"Marlborough, New Zealand",27676,"2016-12-08T13:37:30.339Z",4.115019691,5,"M","Upper South"
"627",627,172.9682159,-42.58426666,"Hurunui District, New Zealand",37161,"2016-11-14T06:16:32.090Z",3.915703647,10.82821846,"M","Canterbury"
"628",628,172.9685974,-42.64731216,"720 River Road, Emu Plain, New Zealand",37889,"2016-11-13T11:09:55.693Z",4.667457883,3.949454069,"M","Canterbury"
"629",629,172.9801025,-42.62397766,"1797 Leslie Hills Road, Emu Plain, New Zealand",29140,"2016-12-02T19:30:10.208Z",3.602199018,5,"M","Canterbury"
"630",630,172.9863129,-41.48913193,"1035 Eighty Eight Valley Road, Wai-iti, Wakefield 7025, New Zealand",106990,"2020-08-30T18:53:30.185Z",3.971871565,82.14766693,"M","Upper South"
"631",631,172.9899139,-41.63411713,"Tasman, New Zealand",68521,"2017-08-08T05:03:35.399Z",4.105467933,56.15936661,"M","Upper South"
"632",632,172.9905243,-42.85196304,"Hurunui District, New Zealand",85326,"2017-02-02T05:30:53.429Z",3.618110872,13.25838947,"M","Canterbury"
"633",633,172.9964905,-42.59827042,"Hurunui District, New Zealand",96401,"2019-04-10T23:11:03.280Z",3.638722912,6.58735466,"M","Canterbury"
"634",634,173.0036926,-41.44572067,"342 Eighty Eight Valley Road, Eighty Eight Valley, New Zealand",46392,"2018-09-06T02:46:55.203Z",3.694339031,78.55175018,"M","Upper South"
"635",635,173.0068054,-42.85520172,"Hurunui District, New Zealand",62078,"2017-11-27T08:17:22.145Z",3.53480017,6.471857548,"M","Canterbury"
"636",636,173.0142517,-41.94180679,"Marlborough, New Zealand",108234,"2020-08-08T07:51:34.758Z",4.740767302,57.49202347,"M","Upper South"
"637",637,173.0157838,-42.27105083,"Marlborough, New Zealand",8292,"2016-03-22T05:34:56.964Z",3.780000638,23.984375,"M","Upper South"
"638",638,173.0162811,-42.59799576,"435 Hossack Downs Road, Waiau 7332, New Zealand",37746,"2016-11-13T14:04:23.670Z",5.140240672,11.86807919,"M","Canterbury"
"639",639,173.0164032,-42.42036819,"Marlborough, New Zealand",37168,"2016-11-14T06:01:41.987Z",3.909893738,42.05211258,"M","Upper South"
"640",640,173.020752,-42.28046417,"Marlborough, New Zealand",8773,"2016-03-14T10:28:04.208Z",5.0375478,8.830801964,"M","Upper South"
"641",641,173.0215302,-42.93488693,"Hurunui District, New Zealand",84950,"2017-02-06T04:24:53.557Z",4.019752761,11.20454311,"M","Canterbury"
"642",642,173.0219116,-42.63973236,"44 Lyndon Road, Waiau, New Zealand",36891,"2016-11-14T14:26:59.878Z",4.309225709,9.413135529,"M","Canterbury"
"643",643,173.0221405,-42.6925354,"Hurunui District, New Zealand",37895,"2016-11-13T11:02:56.346Z",7.820379733,15.11445332,"Mw(mB)","Canterbury"
"644",644,173.0251007,-42.60958481,"Hurunui District, New Zealand",37879,"2016-11-13T11:21:15.633Z",4.965940038,9.518454552,"M","Canterbury"
"645",645,173.0280762,-42.27397537,"Marlborough, New Zealand",8771,"2016-03-14T10:36:06.834Z",4.650946936,8.779126167,"M","Upper South"
"646",646,173.0291748,-42.47927094,"Hurunui District, New Zealand",35883,"2016-11-15T22:41:38.446Z",3.680467192,5,"M","Canterbury"
"647",647,173.0358734,-42.5955925,"Hurunui District, New Zealand",32964,"2016-11-21T07:17:52.482Z",3.507417098,5,"M","Canterbury"
"648",648,173.0372314,-42.60048294,"Hurunui District, New Zealand",30249,"2016-11-28T15:47:51.921Z",3.937794231,5,"M","Canterbury"
"649",649,173.0394745,-42.49469376,"Hurunui District, New Zealand",36847,"2016-11-14T15:54:55.848Z",4.747483413,5,"M","Canterbury"
"650",650,173.0400391,-42.52377319,"Hurunui District, New Zealand",131575,"2021-05-07T11:13:13.673Z",3.975164471,7.783590794,"M","Canterbury"
"651",651,173.0400391,-42.52377319,"Hurunui District, New Zealand",152614,"2021-05-07T11:13:13.673Z",3.975164471,7.783590794,"M","Canterbury"
"652",652,173.0417938,-42.61098862,"Hurunui District, New Zealand",31869,"2016-11-23T15:57:42.025Z",3.538382375,5,"M","Canterbury"
"653",653,173.0484467,-42.78290558,"Hurunui District, New Zealand",63713,"2017-11-01T00:44:03.743Z",3.737329224,5,"M","Canterbury"
"654",654,173.0496368,-42.55535507,"Hurunui District, New Zealand",37883,"2016-11-13T11:17:18.994Z",4.858002852,14.44154739,"M","Canterbury"
"655",655,173.0545648,-42.61436205,"339 Lyndon Road, Waiau, New Zealand",84769,"2017-02-08T01:03:39.597Z",3.567462163,22.578125,"M","Canterbury"
"656",656,173.0559235,-42.3294487,"Marlborough, New Zealand",17486,"2015-10-09T13:26:51.160Z",4.022645338,9.003619194,"M","Upper South"
"657",657,173.0562592,-42.09442139,"Marlborough, New Zealand",22174,"2017-01-17T14:07:39.981Z",4.004769461,30.41222763,"M","Upper South"
"658",658,173.0610628,-42.07624086,"Marlborough, New Zealand",10886,"2016-02-10T00:05:30.173Z",4.267522023,49.53125,"M","Upper South"
"659",659,173.0612488,-42.54059982,"Hurunui District, New Zealand",37387,"2016-11-13T23:48:16.269Z",3.771512307,5,"M","Canterbury"
"660",660,173.0666504,-42.48183441,"Hurunui District, New Zealand",35360,"2016-11-16T17:36:03.259Z",3.865506221,4.650352478,"M","Canterbury"
"661",661,173.0709229,-42.55303192,"795 Sherwood Road, Waiau, New Zealand",36632,"2016-11-14T22:56:08.730Z",3.590587371,10.49620247,"M","Canterbury"
"662",662,173.0748256,-42.06829695,"Marlborough, New Zealand",10932,"2016-02-09T00:39:00.115Z",5.745135209,48.125,"M","Upper South"
"663",663,173.0809021,-42.10276794,"Marlborough, New Zealand",106323,"2020-09-10T08:56:09.641Z",3.619099924,35.82418442,"MLv","Upper South"
"664",664,173.0860748,-42.64593887,"Hurunui District, New Zealand",37535,"2016-11-13T19:44:51.240Z",3.806069373,5.094289303,"M","Canterbury"
"665",665,173.0888672,-42.95505142,"Hurunui District, New Zealand",82146,"2017-03-01T16:17:44.067Z",4.723400936,9.372019768,"M","Canterbury"
"666",666,173.0891724,-42.52861404,"Hurunui District, New Zealand",36391,"2016-11-15T06:27:38.139Z",4.087848362,8.851480484,"M","Canterbury"
"667",667,173.0904541,-42.35208893,"Marlborough, New Zealand",37446,"2016-11-13T22:19:32.198Z",5.176747839,10.70491886,"M","Upper South"
"668",668,173.0913391,-42.98164749,"782 Glendhu Road, Motunau, New Zealand",81442,"2017-03-08T20:51:25.154Z",4.070532501,7.243303776,"M","Canterbury"
"669",669,173.0942841,-42.56021118,"Hurunui District, New Zealand",37893,"2016-11-13T11:06:14.609Z",5.629252725,5,"M","Canterbury"
"670",670,173.0949097,-42.96012115,"Hurunui District, New Zealand",82121,"2017-03-01T19:01:02.699Z",5.222642916,11.51695824,"M","Canterbury"
"671",671,173.0952148,-42.58942032,"817 Inland Road, Waiau, New Zealand",35267,"2016-11-16T21:23:35.418Z",3.912470725,5,"M","Canterbury"
"672",672,173.0963593,-42.46766281,"Hurunui District, New Zealand",37309,"2016-11-14T01:53:11.926Z",3.628802522,8.007720947,"M","Canterbury"
"673",673,173.0989227,-42.57778931,"Wandle River bailey bridge, Waiau, New Zealand",36697,"2016-11-14T20:56:42.237Z",3.872651015,8.298805237,"M","Canterbury"
